MIMAT,name,logFC.merged,adj.P.Val.merged,TestStatistic.meta,adj.P.Val.meta,same_dir,consensus,curated
MIMAT0000083,hsa-miR-26b-5p,-0.199725,7.568e-01, 0.112559,9.703e-01,FALSE,FALSE,white
MIMAT0000096,hsa-miR-98-5p, 0.144759,7.589e-01, 0.693489,7.838e-01, TRUE,FALSE,white
MIMAT0000682,hsa-miR-200a-3p,-0.154952,7.752e-01,-0.275245,8.984e-01, TRUE,FALSE,white
MIMAT0004762,hsa-miR-486-3p,-0.029963,7.802e-01,-0.950499,6.761e-01, TRUE,FALSE,white
MIMAT0004780,hsa-miR-532-3p,-0.040380,7.866e-01,-0.618549,8.120e-01, TRUE,FALSE,white
MIMAT0000732,hsa-miR-378a-3p,-0.045503,7.884e-01,-1.346126,5.218e-01, TRUE,FALSE,white
MIMAT0004682,hsa-miR-361-3p,-0.059710,7.909e-01,-0.487174,8.439e-01, TRUE,FALSE,white
MIMAT0000222,hsa-miR-192-5p, 0.099369,8.038e-01, 0.631985,8.120e-01, TRUE,FALSE,white
MIMAT0003338,hsa-miR-660-5p,-0.087064,8.048e-01,-0.193596,9.491e-01, TRUE,FALSE,white
MIMAT0000231,hsa-miR-199a-5p,-0.097712,8.131e-01,-0.486120,8.439e-01, TRUE,FALSE,white
MIMAT0000062,hsa-let-7a-5p, 0.126559,8.237e-01, 0.074502,9.813e-01, TRUE,FALSE,white
MIMAT0004767,hsa-miR-193b-5p, 0.030698,8.328e-01, 0.556691,8.412e-01, TRUE,FALSE,white
MIMAT0002809,hsa-miR-146b-5p, 0.095021,8.407e-01, 0.493885,8.439e-01, TRUE,FALSE,white
MIMAT0004594,hsa-miR-132-5p,-0.032283,8.407e-01, 0.141133,9.642e-01,FALSE,FALSE,white
MIMAT0004673,hsa-miR-29c-5p,-0.065024,8.407e-01, 0.353016,8.762e-01,FALSE,FALSE,white
MIMAT0002888,hsa-miR-532-5p,-0.043347,8.870e-01,-0.342487,8.769e-01, TRUE,FALSE,white
MIMAT0000243,hsa-miR-148a-3p,-0.076005,8.890e-01,-0.321438,8.769e-01, TRUE,FALSE,white
MIMAT0000414,hsa-let-7g-5p, 0.079583,8.890e-01, 0.334714,8.769e-01, TRUE,FALSE,white
MIMAT0000433,hsa-miR-142-5p, 0.078400,8.890e-01,-0.447300,8.504e-01,FALSE,FALSE,white
MIMAT0000759,hsa-miR-148b-3p,-0.043392,8.890e-01,-0.461611,8.504e-01, TRUE,FALSE,white
MIMAT0001536,hsa-miR-429, 0.079615,8.890e-01, 0.401041,8.695e-01, TRUE,FALSE,white
MIMAT0003266,hsa-miR-598-3p,-0.031981,8.890e-01, 0.020127,9.941e-01,FALSE,FALSE,rejected
MIMAT0003329,hsa-miR-411-5p,-0.017217,8.890e-01,-0.013112,9.941e-01, TRUE,FALSE,white
MIMAT0004748,hsa-miR-423-5p, 0.027690,8.890e-01, 0.120450,9.703e-01, TRUE,FALSE,white
MIMAT0005898,hsa-miR-1246,-0.107048,8.890e-01,-0.401997,8.695e-01, TRUE,FALSE,rejected
MIMAT0005929,hsa-miR-1275,-0.064298,8.890e-01,-0.458141,8.504e-01, TRUE,FALSE,rejected
MIMAT0006764,hsa-miR-320d,-0.048169,8.890e-01,-0.858868,7.038e-01, TRUE,FALSE,rejected
MIMAT0004552,hsa-miR-139-3p,-0.017555,8.927e-01,-0.257240,9.104e-01, TRUE,FALSE,white
