miRNA	ID
tgu-miR-148-5p	MIMAT0026973
tgu-miR-153	MIMAT0014552
tgu-mir-153-1	MI0013768
tgu-miR-153-1-5p	MIMAT0026997
tgu-mir-153-2	MI0013769
tgu-miR-153-2-5p	MIMAT0031022
tgu-miR-153-3p	MIMAT0014552
tgu-mir-155	MI0013842
tgu-miR-155	MIMAT0014612
tgu-miR-155*	MIMAT0014656
tgu-miR-155-3p	MIMAT0014656
tgu-miR-155-5p	MIMAT0014612
tgu-mir-1559	MI0013738
tgu-miR-1559	MIMAT0014526
tgu-mir-15a	MI0013772
tgu-miR-15a	MIMAT0014555
tgu-miR-15a-3p	MIMAT0027000
tgu-miR-15a-5p	MIMAT0014555
tgu-mir-15b	MI0013825
tgu-miR-15b	MIMAT0014597
tgu-miR-15b-3p	MIMAT0027020
tgu-miR-15b-5p	MIMAT0014597
tgu-mir-15c	MI0013850
tgu-miR-15c	MIMAT0014619
tgu-miR-15c-3p	MIMAT0027025
tgu-miR-15c-5p	MIMAT0014619
tgu-mir-1641	MI0022177
tgu-miR-1641	MIMAT0025400
tgu-mir-1662	MI0013646
tgu-miR-1662	MIMAT0014459
tgu-mir-1669	MI0022178
tgu-miR-1669	MIMAT0025401
tgu-mir-1677	MI0013638
tgu-miR-1677	MIMAT0014452
tgu-miR-1677-3p	MIMAT0026959
tgu-miR-1677-5p	MIMAT0014452
tgu-mir-16a	MI0013811
tgu-miR-16a	MIMAT0014583
tgu-miR-16a*	MIMAT0014647
tgu-miR-16a-3p	MIMAT0014647
tgu-miR-16a-5p	MIMAT0014583
tgu-mir-16b	MI0013816
tgu-miR-16b	MIMAT0014588
tgu-miR-16b*	MIMAT0014648
tgu-miR-16b-3p	MIMAT0014648
tgu-miR-16b-5p	MIMAT0014588
tgu-mir-16c	MI0013814
tgu-miR-16c	MIMAT0014586
tgu-mir-1729	MI0013654
tgu-miR-1729	MIMAT0014467
tgu-miR-1729-3p	MIMAT0026963
tgu-miR-1729-5p	MIMAT0014467
tgu-mir-1743	MI0022179
tgu-miR-1743	MIMAT0025402
tgu-mir-1744	MI0022180
tgu-miR-1744	MIMAT0025403
tgu-mir-1756	MI0022181
tgu-miR-1756	MIMAT0025404
tgu-mir-1759	MI0022182
tgu-miR-1759	MIMAT0025405
tgu-mir-1781	MI0022183
tgu-miR-1781	MIMAT0025406
tgu-mir-1784	MI0013644
tgu-miR-1784	MIMAT0014457
tgu-miR-1784-3p	MIMAT0014457
tgu-miR-1784-5p	MIMAT0026960
tgu-mir-1788	MI0022184
tgu-miR-1788	MIMAT0025407
tgu-mir-1789	MI0022185
tgu-miR-1789	MIMAT0025408
tgu-mir-1791	MI0022186
tgu-miR-1791	MIMAT0025409
tgu-mir-17a	MI0013784
tgu-miR-17a	MIMAT0014564
tgu-miR-17a-3p	MIMAT0014564
tgu-miR-17a-5p	MIMAT0017390
tgu-mir-1803	MI0013658
tgu-miR-1803	MIMAT0014472
tgu-miR-1803-3p	MIMAT0014472
tgu-miR-1803-5p	MIMAT0026965
tgu-mir-1805	MI0013639
tgu-miR-1805	MIMAT0014453
tgu-miR-1805*	MIMAT0014620
tgu-miR-1805-3p	MIMAT0014453
tgu-miR-1805-5p	MIMAT0014620
tgu-miR-181a	MIMAT0014546
tgu-miR-181a*	MIMAT0014641
tgu-mir-181a-1	MI0013760
tgu-miR-181a-1-3p	MIMAT0014641
tgu-mir-181a-2	MI0013761
tgu-miR-181a-2-3p	MIMAT0031043
tgu-miR-181a-3p	MIMAT0014641
tgu-miR-181a-5p	MIMAT0014546
tgu-miR-181b	MIMAT0014563
tgu-mir-181b-1	MI0013782
tgu-miR-181b-1-3p	MIMAT0027003
tgu-mir-181b-2	MI0013783
tgu-miR-181b-2-3p	MIMAT0031044
tgu-miR-181b-5p	MIMAT0014563
tgu-mir-183	MI0022170
tgu-miR-183	MIMAT0025393
tgu-mir-184	MI0013779
tgu-miR-184	MIMAT0014561
tgu-mir-187	MI0013788
tgu-miR-187	MIMAT0014567
tgu-miR-187-3p	MIMAT0014567
tgu-miR-187-5p	MIMAT0027004
tgu-mir-18a	MI0013815
tgu-miR-18a	MIMAT0014587
tgu-mir-18b	MI0013837
tgu-miR-18b	MIMAT0014607
tgu-mir-190	MI0013817
tgu-miR-190	MIMAT0014589
tgu-miR-190-3p	MIMAT0027015
tgu-miR-190-5p	MIMAT0014589
tgu-mir-192	MI0016247
tgu-miR-192	MIMAT0018617
tgu-mir-193a	MI0013813
tgu-miR-193a	MIMAT0014585
tgu-miR-193a-3p	MIMAT0014585
tgu-miR-193a-5p	MIMAT0027014
tgu-mir-193b	MI0013838
tgu-miR-193b	MIMAT0014608
tgu-miR-193b*	MIMAT0014654
tgu-miR-193b-3p	MIMAT0014608
tgu-miR-193b-5p	MIMAT0014654
tgu-miR-194	MIMAT0014558
tgu-mir-194-1	MI0013775
tgu-mir-194-2	MI0013776
tgu-miR-194-3p	MIMAT0027001
tgu-miR-194-5p	MIMAT0014558
tgu-mir-196	MI0022171
tgu-miR-196	MIMAT0025394
tgu-mir-199-1	MI0013802
tgu-mir-199-2	MI0013847
tgu-miR-199-3p	MIMAT0014617
tgu-miR-199-5p	MIMAT0014645
tgu-mir-19a	MI0013841
tgu-miR-19a	MIMAT0014611
tgu-miR-19a-3p	MIMAT0014611
tgu-miR-19a-5p	MIMAT0027023
tgu-miR-19b	MIMAT0014517
tgu-mir-19b-1	MI0013719
tgu-miR-19b-1-5p	MIMAT0026981
tgu-mir-19b-2	MI0013720
tgu-miR-19b-2-5p	MIMAT0031102
tgu-miR-19b-3p	MIMAT0014517
tgu-mir-200a	MI0013759
tgu-miR-200a	MIMAT0014545
tgu-miR-200a*	MIMAT0014640
tgu-miR-200a-3p	MIMAT0014545
tgu-miR-200a-5p	MIMAT0014640
tgu-mir-200b	MI0013820
tgu-miR-200b	MIMAT0014592
tgu-miR-200b*	MIMAT0014649
tgu-miR-200b-3p	MIMAT0014592
tgu-miR-200b-5p	MIMAT0014649
tgu-miR-202	MIMAT0014565
tgu-mir-202-1	MI0013785
tgu-mir-202-2	MI0013786
tgu-mir-203	MI0013835
tgu-miR-203	MIMAT0014605
tgu-miR-203-3p	MIMAT0014605
tgu-miR-203-5p	MIMAT0027022
tgu-miR-204	MIMAT0014570
tgu-mir-204-1	MI0013791
tgu-mir-204-2	MI0013792
tgu-mir-204-3	MI0013793
tgu-mir-204-4	MI0013794
tgu-mir-204-5	MI0015938
tgu-mir-205	MI0013846
tgu-miR-205	MIMAT0014616
tgu-mir-20a	MI0013770
tgu-miR-20a	MIMAT0014553
tgu-miR-20a-3p	MIMAT0026998
tgu-miR-20a-5p	MIMAT0014553
tgu-mir-20b	MI0013819
tgu-miR-20b	MIMAT0014591
tgu-miR-20b-3p	MIMAT0027017
tgu-miR-20b-5p	MIMAT0014591
tgu-mir-21	MI0013739
tgu-miR-21	MIMAT0014527
tgu-miR-21*	MIMAT0014636
tgu-mir-2131	MI0022187
tgu-miR-2131	MIMAT0025410
tgu-miR-21-3p	MIMAT0014636
tgu-mir-214	MI0013833
tgu-miR-214	MIMAT0014603
tgu-miR-214-3p	MIMAT0014603
tgu-miR-214-5p	MIMAT0027021
tgu-mir-215	MI0013804
tgu-miR-215	MIMAT0014577
tgu-miR-215-3p	MIMAT0027009
tgu-miR-215-5p	MIMAT0014577
tgu-miR-21-5p	MIMAT0014527
tgu-mir-216a	MI0013803
tgu-miR-216a	MIMAT0014576
tgu-miR-216a-3p	MIMAT0027008
tgu-miR-216a-5p	MIMAT0014576
tgu-mir-216b	MI0013821
tgu-miR-216b	MIMAT0014593
tgu-miR-216b-3p	MIMAT0027018
tgu-miR-216b-5p	MIMAT0014593
tgu-mir-217	MI0013806
tgu-miR-217	MIMAT0014579
tgu-miR-217-3p	MIMAT0027010
tgu-miR-217-5p	MIMAT0014579
tgu-miR-218	MIMAT0014522
tgu-mir-218-1	MI0013729
tgu-mir-218-2	MI0013730
tgu-miR-218-3p	MIMAT0026984
tgu-miR-218-5p	MIMAT0014522
tgu-mir-2188	MI0013666
tgu-miR-2188	MIMAT0014480
tgu-miR-2188-3p	MIMAT0026967
tgu-miR-2188-5p	MIMAT0014480
tgu-mir-219	MI0013789
tgu-miR-219	MIMAT0014568
tgu-mir-219a	MI0013789
tgu-miR-219a	MIMAT0014568
tgu-mir-219b	MI0013651
tgu-miR-219b	MIMAT0014464
tgu-mir-221	MI0013710
tgu-miR-221	MIMAT0014512
tgu-miR-221-3p	MIMAT0014512
tgu-miR-221-5p	MIMAT0026976
tgu-miR-222	MIMAT0014514
tgu-mir-222-1	MI0013713
tgu-mir-222-2	MI0013714
tgu-miR-222-3p	MIMAT0014514
tgu-miR-222-5p	MIMAT0026978
tgu-mir-223	MI0013827
tgu-miR-223	MIMAT0014599
tgu-mir-23	MI0013787
tgu-miR-23	MIMAT0014566
tgu-miR-23*	MIMAT0014644
tgu-miR-23-3p	MIMAT0014566
tgu-miR-23-5p	MIMAT0014644
tgu-mir-24	MI0013753
tgu-miR-24	MIMAT0014539
tgu-miR-24-3p	MIMAT0014539
tgu-miR-24-5p	MIMAT0026994
tgu-mir-25	MI0016246
tgu-miR-25	MIMAT0018616
tgu-miR-26	MIMAT0014516
tgu-mir-26-1	MI0013717
tgu-mir-26-2	MI0013718
tgu-miR-26-3p	MIMAT0026980
tgu-miR-26-5p	MIMAT0014516
tgu-mir-27	MI0013748
tgu-miR-27	MIMAT0014534
tgu-miR-27-3p	MIMAT0014534
tgu-miR-27-5p	MIMAT0026991
tgu-mir-2954	MI0013660
tgu-miR-2954	MIMAT0014474
tgu-miR-2954*	MIMAT0014623
tgu-miR-2954-3p	MIMAT0014474
tgu-miR-2954-5p	MIMAT0014623
tgu-mir-2955	MI0013636
tgu-miR-2955	MIMAT0014450
tgu-miR-2955-3p	MIMAT0014450
tgu-miR-2955-5p	MIMAT0026957
tgu-miR-2956	MIMAT0014454
tgu-mir-2956-1	MI0013640
tgu-mir-2956-2	MI0013641
tgu-mir-2957	MI0013642
tgu-miR-2957	MIMAT0014455
tgu-mir-2958	MI0013643
tgu-miR-2958	MIMAT0014456
tgu-mir-2959	MI0013645
tgu-miR-2959	MIMAT0014458
tgu-mir-2960	MI0013647
tgu-miR-2960	MIMAT0014460
tgu-mir-2961	MI0013648
tgu-miR-2961	MIMAT0014461
tgu-mir-2962	MI0013649
tgu-miR-2962	MIMAT0014462
tgu-miR-2962*	MIMAT0014621
tgu-miR-2962-3p	MIMAT0014621
tgu-miR-2962-5p	MIMAT0014462
tgu-mir-2963	MI0013650
tgu-miR-2963	MIMAT0014463
tgu-miR-2963-3p	MIMAT0014463
tgu-miR-2963-5p	MIMAT0026961
tgu-mir-2964	MI0013651
tgu-miR-2964	MIMAT0014464
tgu-mir-2965	MI0013655
tgu-miR-2965	MIMAT0014468
tgu-mir-2966	MI0013659
tgu-miR-2966	MIMAT0014473
tgu-mir-2967	MI0013661
tgu-miR-2967	MIMAT0014475
tgu-mir-2968	MI0013663
tgu-miR-2968	MIMAT0014477
tgu-mir-2969	MI0013664
tgu-miR-2969	MIMAT0014478
tgu-mir-2970	MI0013665
tgu-miR-2970	MIMAT0014479
tgu-miR-2970-3p	MIMAT0026966
tgu-miR-2970-5p	MIMAT0014479
tgu-mir-2971	MI0013667
tgu-miR-2971	MIMAT0014481
tgu-mir-2972	MI0013668
tgu-miR-2972	MIMAT0014482
tgu-mir-2973	MI0013669
tgu-miR-2973	MIMAT0014483
tgu-miR-2973-3p	MIMAT0026968
tgu-miR-2973-5p	MIMAT0014483
tgu-mir-2974	MI0013670
tgu-miR-2974	MIMAT0014484
tgu-mir-2975	MI0013671
tgu-miR-2975	MIMAT0014485
tgu-miR-2976	MIMAT0014486
tgu-mir-2976-1	MI0013672
tgu-mir-2976-2	MI0013674
tgu-mir-2976-3	MI0013673
tgu-mir-2977	MI0013675
tgu-miR-2977	MIMAT0014487
tgu-mir-2978	MI0013676
tgu-miR-2978	MIMAT0014488
tgu-miR-2979	MIMAT0014489
tgu-mir-2979-1	MI0013677
tgu-mir-2979-2	MI0013852
tgu-miR-2979-3p	MIMAT0026969
tgu-miR-2979-5p	MIMAT0014489
tgu-miR-2980	MIMAT0014490
tgu-mir-2980-1	MI0013678
tgu-mir-2980-2	MI0013853
tgu-mir-2981	MI0013679
tgu-miR-2981	MIMAT0014491
tgu-mir-2982	MI0013680
tgu-miR-2982	MIMAT0014492
tgu-mir-2983	MI0013681
tgu-miR-2983	MIMAT0014493
tgu-mir-2984	MI0013682
tgu-miR-2984	MIMAT0014494
tgu-miR-2984-3p	MIMAT0026970
tgu-miR-2984-5p	MIMAT0014494
tgu-miR-2985	MIMAT0014495
tgu-mir-2985-1	MI0013683
tgu-mir-2985-2	MI0013684
tgu-mir-2986	MI0013685
tgu-miR-2986	MIMAT0014496
tgu-mir-2987	MI0013686
tgu-miR-2987	MIMAT0014497
tgu-miR-2987-3p	MIMAT0014497
tgu-miR-2987-5p	MIMAT0026971
tgu-mir-2988	MI0013687
tgu-miR-2988	MIMAT0014498
tgu-miR-2989	MIMAT0014525
tgu-mir-2989-1	MI0013736
tgu-mir-2989-2	MI0013737
tgu-mir-2991	MI0013762
tgu-miR-2991	MIMAT0014547
tgu-mir-2992	MI0013765
tgu-miR-2992	MIMAT0014549
tgu-mir-2993	MI0013766
tgu-miR-2993	MIMAT0014550
tgu-mir-2994	MI0013767
tgu-miR-2994	MIMAT0014551
tgu-mir-2995	MI0013790
tgu-miR-2995	MIMAT0014569
tgu-miR-2996	MIMAT0014600
tgu-mir-2996-1	MI0013828
tgu-mir-2996-2	MI0013829
tgu-mir-2997	MI0013834
tgu-miR-2997	MIMAT0014604
tgu-miR-2997*	MIMAT0014653
tgu-miR-2997-3p	MIMAT0014604
tgu-miR-2997-5p	MIMAT0014653
tgu-miR-29a	MIMAT0014532
tgu-mir-29a-1	MI0013745
tgu-miR-29a-1-5p	MIMAT0026990
tgu-mir-29a-2	MI0013746
tgu-miR-29a-2-5p	MIMAT0031063
tgu-miR-29a-3p	MIMAT0014532
tgu-miR-29b	MIMAT0014601
tgu-miR-29b*	MIMAT0014651
tgu-mir-29b-1	MI0013830
tgu-miR-29b-1-5p	MIMAT0031064
tgu-mir-29b-2	MI0013831
tgu-miR-29b-2-5p	MIMAT0014651
tgu-miR-29b-3p	MIMAT0014601
tgu-miR-29b-5p	MIMAT0014651
tgu-mir-301	MI0013823
tgu-miR-301	MIMAT0014595
tgu-miR-301-3p	MIMAT0014595
tgu-miR-301-5p	MIMAT0017391
tgu-mir-30a	MI0013749
tgu-miR-30a-3p	MIMAT0014535
tgu-miR-30a-5p	MIMAT0014637
tgu-mir-30b	MI0013697
tgu-miR-30b-3p	MIMAT0014629
tgu-miR-30b-5p	MIMAT0014506
tgu-mir-30c	MI0013728
tgu-miR-30c-3p	MIMAT0014686
tgu-miR-30c-5p	MIMAT0014521
tgu-mir-30d	MI0013843
tgu-miR-30d-3p	MIMAT0014613
tgu-miR-30d-5p	MIMAT0014657
tgu-mir-30e	MI0022188
tgu-miR-30e	MIMAT0025411
tgu-mir-31	MI0013845
tgu-miR-31	MIMAT0014615
tgu-mir-32	MI0013812
tgu-miR-32	MIMAT0014584
tgu-mir-33	MI0013752
tgu-miR-33	MIMAT0014538
tgu-miR-33-3p	MIMAT0026993
tgu-miR-33-5p	MIMAT0014538
tgu-mir-338	MI0013756
tgu-miR-338	MIMAT0014542
tgu-miR-338-3p	MIMAT0014542
tgu-miR-338-5p	MIMAT0017389
tgu-mir-34a	MI0013826
tgu-miR-34a	MIMAT0014598
tgu-mir-34b	MI0013751
tgu-miR-34b	MIMAT0014537
tgu-miR-34c	MIMAT0016928
tgu-mir-34c-1	MI0015939
tgu-mir-34c-2	MI0015969
tgu-miR-34c-3p	MIMAT0027033
tgu-miR-34c-5p	MIMAT0016928
tgu-mir-363	MI0013690
tgu-miR-363	MIMAT0014501
tgu-miR-363-3p	MIMAT0014501
tgu-miR-363-5p	MIMAT0026972
tgu-miR-365	MIMAT0014582
tgu-mir-365-1	MI0013809
tgu-miR-365-1-5p	MIMAT0027013
tgu-mir-365-2	MI0013810
tgu-miR-365-2-5p	MIMAT0031088
tgu-miR-365-3p	MIMAT0014582
tgu-mir-367	MI0022172
tgu-miR-367	MIMAT0025395
tgu-mir-375	MI0013798
tgu-miR-375	MIMAT0014572
tgu-mir-383	MI0013744
tgu-miR-383	MIMAT0014531
tgu-miR-383-3p	MIMAT0026989
tgu-miR-383-5p	MIMAT0014531
tgu-mir-425	MI0013657
tgu-miR-425-3p	MIMAT0014471
tgu-miR-425-5p	MIMAT0014470
tgu-mir-451	MI0013747
tgu-miR-451	MIMAT0014533
tgu-mir-454	MI0013807
tgu-miR-454	MIMAT0014580
tgu-miR-454-3p	MIMAT0014580
tgu-miR-454-5p	MIMAT0027011
tgu-mir-455	MI0013840
tgu-miR-455	MIMAT0014610
tgu-miR-455*	MIMAT0014655
tgu-miR-455-3p	MIMAT0014610
tgu-miR-455-5p	MIMAT0014655
tgu-mir-456	MI0013656
tgu-miR-456	MIMAT0014469
tgu-miR-456-3p	MIMAT0014469
tgu-miR-456-5p	MIMAT0026964
tgu-mir-458	MI0013653
tgu-miR-458	MIMAT0014466
tgu-miR-458-3p	MIMAT0014466
tgu-miR-458-5p	MIMAT0026962
tgu-mir-460a	MI0013844
tgu-miR-460a	MIMAT0014614
tgu-miR-460a*	MIMAT0014658
tgu-miR-460a-3p	MIMAT0014658
tgu-miR-460a-5p	MIMAT0014614
tgu-mir-460b	MI0013662
tgu-miR-460b	MIMAT0014476
tgu-miR-460b*	MIMAT0014624
tgu-miR-460b-3p	MIMAT0014624
tgu-miR-460b-5p	MIMAT0014476
tgu-mir-489	MI0013849
tgu-miR-489	MIMAT0014618
tgu-miR-489-3p	MIMAT0014618
tgu-miR-489-5p	MIMAT0027024
tgu-miR-490	MIMAT0014548
tgu-mir-490-1	MI0013763
tgu-mir-490-2	MI0013764
tgu-miR-490-3p	MIMAT0014548
tgu-miR-490-5p	MIMAT0026996
tgu-mir-499	MI0022173
tgu-miR-499	MIMAT0025396
tgu-miR-499-3p	MIMAT0027340
tgu-miR-499-5p	MIMAT0025396
tgu-mir-551	MI0013755
tgu-miR-551	MIMAT0014541
tgu-miR-551*	MIMAT0014638
tgu-miR-551-3p	MIMAT0014541
tgu-miR-551-5p	MIMAT0014638
tgu-miR-7	MIMAT0014510
tgu-miR-7*	MIMAT0014632
tgu-mir-7-1	MI0013704
tgu-miR-7-1-3p	MIMAT0014632
tgu-mir-7-2	MI0013705
tgu-mir-7-3	MI0013706
tgu-miR-7-3p	MIMAT0014632
tgu-mir-7-4	MI0013707
tgu-miR-7-4-3p	MIMAT0031020
tgu-miR-7-5p	MIMAT0014510
tgu-mir-7643	MI0024980
tgu-miR-7643-3p	MIMAT0029787
tgu-miR-7643-5p	MIMAT0029786
tgu-mir-7644	MI0024981
tgu-miR-7644-3p	MIMAT0029789
tgu-miR-7644-5p	MIMAT0029788
tgu-mir-7645	MI0024982
tgu-miR-7645-3p	MIMAT0029791
tgu-miR-7645-5p	MIMAT0029790
tgu-miR-9	MIMAT0014502
tgu-miR-9*	MIMAT0014627
tgu-mir-9-1	MI0013692
tgu-mir-9-2	MI0013691
tgu-miR-92	MIMAT0014574
tgu-mir-92-1	MI0013800
tgu-miR-92-1-5p	MIMAT0027007
tgu-mir-92-2	MI0013801
tgu-miR-92-2-5p	MIMAT0031032
tgu-miR-92-3p	MIMAT0014574
tgu-miR-9-3p	MIMAT0014627
tgu-miR-9-5p	MIMAT0014502
tgu-miR-99	MIMAT0014524
tgu-miR-99*	MIMAT0014635
tgu-mir-99-1	MI0013734
tgu-mir-99-2	MI0013735
tgu-miR-99-3p	MIMAT0014635
tgu-miR-99-5p	MIMAT0014524
tgu-mit-1756	MI0022181_MIMAT0025404
tni-let-7a	MIMAT0002929
tni-let-7a-1	MI0003408
tni-let-7a-2	MI0003314
tni-let-7a-3	MI0003245
tni-let-7b	MI0003345_MIMAT0003017
tni-let-7d	MI0003320_MIMAT0002996
tni-let-7e	MI0003214_MIMAT0002899
tni-let-7g	MI0003462_MIMAT0003098
tni-let-7h	MI0003208_MIMAT0002893
tni-let-7i	MI0003296_MIMAT0002978
tni-let-7j	MI0003342_MIMAT0003014
tni-mir-1	MI0003424
tni-miR-1	MIMAT0003072
tni-mir-100	MI0003410
tni-miR-100	MIMAT0003064
tni-mir-101a	MI0003218
tni-miR-101a	MIMAT0002903
tni-mir-101b	MI0003372
tni-miR-101b	MIMAT0003040
tni-mir-103	MI0003378
tni-miR-103	MIMAT0003042
tni-mir-107	MI0003380
tni-miR-107	MIMAT0003044
tni-miR-10b	MIMAT0002964
tni-mir-10b-1	MI0003298
tni-mir-10b-2	MI0003280
tni-mir-10c	MI0003450
tni-miR-10c	MIMAT0003088
tni-mir-10d	MI0004966
tni-miR-10d	MIMAT0003772
tni-mir-122	MI0003316
tni-miR-122	MIMAT0002992
tni-miR-124	MIMAT0002897
tni-mir-124-1	MI0003288
tni-mir-124-2	MI0003355
tni-mir-124-3	MI0003212
tni-mir-125a	MI0003440
tni-miR-125a	MIMAT0003082
tni-mir-125b	MI0003402
tni-miR-125b	MIMAT0003062
tni-mir-126	MI0003274
tni-miR-126	MIMAT0002958
tni-miR-128	MIMAT0003019
tni-mir-128-1	MI0003422
tni-mir-128-2	MI0003347
tni-miR-129	MIMAT0003036
tni-mir-129-1	MI0003368
tni-mir-129-2	MI0003438
tni-mir-130	MI0003312
tni-miR-130	MIMAT0002990
tni-mir-132	MI0003400
tni-miR-132	MIMAT0003060
tni-mir-133	MI0003398
tni-miR-133	MIMAT0003058
tni-mir-135a	MI0003389
tni-miR-135a	MIMAT0003052
tni-mir-135b	MI0003363
tni-miR-135b	MIMAT0003031
tni-mir-137	MI0003249
tni-miR-137	MIMAT0002933
tni-mir-138	MI0003436
tni-miR-138	MIMAT0003080
tni-mir-140	MI0003353
tni-miR-140	MIMAT0003025
tni-mir-142a	MI0003224
tni-miR-142a	MIMAT0002909
tni-mir-142b	MI0003262
tni-miR-142b	MIMAT0002946
tni-mir-144	MI0003349
tni-miR-144	MIMAT0003021
tni-mir-148	MI0003278
tni-miR-148	MIMAT0002962
tni-mir-152	MI0003468
tni-miR-152	MIMAT0003104
tni-mir-153a	MI0003340
tni-miR-153a	MIMAT0003012
tni-mir-153b	MI0003328
tni-miR-153b	MIMAT0003002
tni-mir-15a	MI0003470
tni-miR-15a	MIMAT0003106
tni-mir-15b	MI0003448
tni-miR-15b	MIMAT0003086
tni-mir-16	MI0003472
tni-miR-16	MIMAT0003108
tni-miR-17	MIMAT0002917
tni-mir-17-1	MI0003232
tni-mir-17-2	MI0003442
tni-mir-18	MI0003234
tni-miR-18	MIMAT0002919
tni-mir-181a	MI0003386
tni-miR-181a	MIMAT0003050
tni-miR-181a*	MIMAT0003006
tni-mir-181a-1	MI0003334
tni-mir-181a-2	MI0003386
tni-miR-181a-3p	MIMAT0003006
tni-miR-181a-5p	MIMAT0003050
tni-miR-181b	MIMAT0003004
tni-mir-181b-1	MI0003332
tni-mir-181b-2	MI0003376
tni-mir-182	MI0003458
tni-miR-182	MIMAT0003094
tni-mir-183	MI0003454
tni-miR-183	MIMAT0003090
tni-mir-184	MI0003242
tni-miR-184	MIMAT0002927
tni-mir-187	MI0003247
tni-miR-187	MIMAT0002931
tni-mir-190	MI0003474
tni-miR-190	MIMAT0003110
tni-mir-192	MI0003258
tni-miR-192	MIMAT0002942
tni-mir-193	MI0003286
tni-miR-193	MIMAT0002970
tni-mir-194	MI0003260
tni-miR-194	MIMAT0002944
tni-miR-196a	MIMAT0002956
tni-mir-196a-1	MI0003300
tni-mir-196a-2	MI0003272
tni-mir-196b	MI0003366
tni-miR-196b	MIMAT0003034
tni-miR-199	MIMAT0002960
tni-mir-199-1	MI0003359
tni-mir-199-2	MI0003330
tni-mir-199-3	MI0003276
tni-mir-19a	MI0003236
tni-miR-19a	MIMAT0002921
tni-mir-19b	MI0003238
tni-miR-19b	MIMAT0002923
tni-mir-20	MI0003444
tni-miR-20	MIMAT0003084
tni-mir-200a	MI0003304
tni-miR-200a	MIMAT0002982
tni-mir-200b	MI0003306
tni-miR-200b	MIMAT0002984
tni-mir-202	MI0003426
tni-miR-202	MIMAT0003074
tni-mir-203	MI0003428
tni-miR-203	MIMAT0003076
tni-mir-204a	MI0003466
tni-miR-204a	MIMAT0003102
tni-mir-204b	MI0003251
tni-miR-204b	MIMAT0002935
tni-mir-205	MI0003282
tni-miR-205	MIMAT0002966
tni-mir-21	MI0003326
tni-miR-21	MIMAT0003000
tni-mir-210	MI0003460
tni-miR-210	MIMAT0003096
tni-mir-212	MI0003384
tni-miR-212	MIMAT0003048
tni-mir-213	MI0003334
tni-miR-213	MIMAT0003006
tni-mir-214	MI0003357
tni-miR-214	MIMAT0003027
tni-mir-216a	MI0003292
tni-miR-216a	MIMAT0002974
tni-mir-216b	MI0003294
tni-miR-216b	MIMAT0002976
tni-mir-217	MI0003290
tni-miR-217	MIMAT0002972
tni-miR-218a	MIMAT0002994
tni-mir-218a-1	MI0003318
tni-mir-218a-2	MI0003391
tni-mir-218b	MI0003308
tni-miR-218b	MIMAT0002986
tni-miR-219	MIMAT0002901
tni-mir-219-1	MI0003412
tni-mir-219-2	MI0003216
tni-mir-221	MI0003222
tni-miR-221	MIMAT0002907
tni-mir-222	MI0003220
tni-miR-222	MIMAT0002905
tni-mir-223	MI0003210
tni-miR-223	MIMAT0002895
tni-mir-22a	MI0003464
tni-miR-22a	MIMAT0003100
tni-mir-22b	MI0003382
tni-miR-22b	MIMAT0003046
tni-miR-23a	MIMAT0002913
tni-mir-23a-1	MI0003416
tni-mir-23a-2	MI0003228
tni-mir-23a-3	MI0003430
tni-mir-23b	MI0003270
tni-miR-23b	MIMAT0002954
tni-miR-24	MIMAT0003066
tni-mir-24-1	MI0003414
tni-mir-24-2	MI0003434
tni-mir-25	MI0003230
tni-miR-25	MIMAT0002915
tni-mir-26	MI0003370
tni-miR-26	MIMAT0003038
tni-mir-27b	MI0003268
tni-miR-27b	MIMAT0002952
tni-mir-27c	MI0003432
tni-miR-27c	MIMAT0003078
tni-mir-27e	MI0003418
tni-miR-27e	MIMAT0003068
tni-miR-29a	MIMAT0003054
tni-mir-29a-1	MI0003393
tni-mir-29a-2	MI0003404
tni-miR-29b	MIMAT0003056
tni-mir-29b-1	MI0003406
tni-mir-29b-2	MI0003396
tni-mir-301	MI0003310
tni-miR-301	MIMAT0002988
tni-mir-30b	MI0003264
tni-miR-30b	MIMAT0002948
tni-mir-30c	MI0003351
tni-miR-30c	MIMAT0003023
tni-mir-30d	MI0003266
tni-miR-30d	MIMAT0002950
tni-mir-338	MI0003336
tni-miR-338	MIMAT0003008
tni-mir-365	MI0003284
tni-miR-365	MIMAT0002968
tni-mir-375	MI0003420
tni-miR-375	MIMAT0003070
tni-mir-429	MI0003302
tni-miR-429	MIMAT0002980
tni-mir-455	MI0003361
tni-miR-455	MIMAT0003029
tni-mir-458	MI0003253
tni-miR-458	MIMAT0002937
tni-mir-460	MI0003324
tni-miR-460	MIMAT0002998
tni-mir-489	MI0003255
tni-miR-489	MIMAT0002939
tni-mir-7	MI0003338
tni-miR-7	MIMAT0003010
tni-miR-9	MIMAT0002911
tni-mir-9-1	MI0003226
tni-mir-9-2	MI0003322
tni-miR-92	MIMAT0002925
tni-mir-92-1	MI0003446
tni-mir-92-2	MI0003240
tni-mir-9-3	MI0003452
tni-mir-9-4	MI0003374
tni-mir-96	MI0003456
tni-miR-96	MIMAT0003092
tre-mir-5045	MI0017930
tre-miR-5045	MIMAT0021078
ttu-miR160	MIMAT0018212
ttu-MIR160	MI0016454
