	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0000703	hsa-miR-361-5p	0.120934173463664	10.1958665400847	1.00164109264277	0.316698305214794	0.59322108862977	-6.71804616105235
MIMAT0000761	hsa-miR-324-5p	0.128650763056543	8.34633377502605	0.997067846250162	0.318912089000215	0.59322108862977	-6.72259231980147
MIMAT0000757	hsa-miR-151-3p	-0.167309200379611	9.47273334661121	-0.99161246088831	0.321566125338183	0.594004092638588	-6.72798822252846
MIMAT0000433	hsa-miR-142-5p	-0.249766808244057	8.54320680982189	-0.981547201617351	0.326500640824998	0.598959796272065	-6.73786615180895
MIMAT0000459	hsa-miR-193a-3p	-0.141946170982607	8.10366219402621	-0.957065971791534	0.33870707006792	0.617096442726484	-6.76147170038747
MIMAT0005792	hsa-miR-320b	0.171375987662531	10.7106539681857	0.934854288499613	0.35003229577427	0.633391773305821	-6.782373737526
MIMAT0000431	hsa-miR-140-5p	0.1683421243667	10.1542142415968	0.923986309134773	0.355660256024203	0.639227216908366	-6.79242233447496
MIMAT0004694	hsa-miR-342-5p	-0.188605327948649	9.08578630529948	-0.907106195787465	0.364514184426233	0.650743443338106	-6.80779709855043
MIMAT0000252	hsa-miR-7	-0.273427993729346	8.03500665408306	-0.902360751807413	0.36702788042416	0.650862774618845	-6.81206836604041
MIMAT0004767	hsa-miR-193b*	-0.0669051541713142	6.81545285463846	-0.894415411743929	0.371260732465267	0.654008972422258	-6.81916969227608
MIMAT0000104	hsa-miR-107	0.138197446165942	10.2169794343849	0.880527734306766	0.378731817930759	0.657209561191388	-6.83143146944791
MIMAT0003885	hsa-miR-454	-0.177356339523191	7.53471933370471	-0.869597522674971	0.384676559085408	0.657209561191388	-6.84094724528915
MIMAT0001639	hsa-miR-409-3p	0.0833698334394546	6.99087960486872	0.86455097160257	0.387440456965796	0.657209561191388	-6.84530067971873
MIMAT0002177	hsa-miR-486-5p	0.177016960320988	7.23198935840113	0.856728799651284	0.391748389900705	0.657209561191388	-6.85199850018603
MIMAT0004951	hsa-miR-887	-0.105293090065634	6.77188976532808	-0.856687786688093	0.391771053529922	0.657209561191388	-6.85203345773723
MIMAT0002819	hsa-miR-193b	-0.155860209293275	10.550969472606	-0.856563679373187	0.391839639677561	0.657209561191388	-6.8521392308844
MIMAT0004493	hsa-miR-20a*	0.113188776495003	7.18403800742869	0.855813778183719	0.392254217092172	0.657209561191388	-6.85277802473008
MIMAT0000066	hsa-let-7e	0.227602596434261	12.0959598577199	0.854749036403083	0.392843309133198	0.657209561191388	-6.85368405145676
MIMAT0000077	hsa-miR-22	-0.142618779436674	14.0780935608503	-0.831034453188801	0.406102624867042	0.675145613841458	-6.87357162519545
MIMAT0000279	hsa-miR-222	-0.203614773962832	8.12300310393357	-0.81371900850895	0.41595090862589	0.687223240338427	-6.88773967732255
MIMAT0000443	hsa-miR-125a-5p	-0.147341390240006	9.6550575834668	-0.778954206039767	0.436144607829915	0.712583941286867	-6.91528550464188
MIMAT0000096	hsa-miR-98	0.21170140229523	8.66125845292179	0.776996017458016	0.437298638582134	0.712583941286867	-6.91680132986602
MIMAT0000693	hsa-miR-30e*	0.12691184717339	8.52895611572961	0.773543743207002	0.439337467560324	0.712583941286867	-6.91946443605862
MIMAT0000070	hsa-miR-17	-0.130853600803735	9.04023643870974	-0.746672736669701	0.455392475133747	0.734147869003496	-6.93978787527995
MIMAT0000753	hsa-miR-342-3p	-0.192334369543741	10.5843685375917	-0.735846308942143	0.461953373903688	0.74023853890591	-6.94777338395505
MIMAT0000083	hsa-miR-26b	0.261113755923561	10.1802619015713	0.702848746202541	0.482272436272915	0.763993170317305	-6.97139328699722
MIMAT0000095	hsa-miR-96	-0.225667122218747	10.1915656210906	-0.69399629446129	0.487805155177	0.763993170317305	-6.97754575078004
MIMAT0000226	hsa-miR-196a	0.331277085132281	9.34717280747013	0.691919525889034	0.489108068455023	0.763993170317305	-6.97897782231466
MIMAT0000068	hsa-miR-15a	0.145799866068181	12.0022516694046	0.69023427511225	0.490166730869086	0.763993170317305	-6.98013676381799
MIMAT0000705	hsa-miR-362-5p	-0.0911480622213841	8.05445162096339	-0.687721370431798	0.49174760840562	0.763993170317305	-6.9818596350006
MIMAT0000414	hsa-let-7g	0.189039093859357	10.9772966485806	0.679600272709282	0.496875299003194	0.763993170317305	-6.98738459778054
MIMAT0002813	hsa-miR-493*	0.0626732149809035	6.60008497912142	0.679411687955518	0.496994710089095	0.763993170317305	-6.98751211699998
MIMAT0003237	hsa-miR-572	0.100913913500165	7.49901688138355	0.671710850361944	0.501883897088857	0.763993170317305	-6.99268914162945
MIMAT0006764	hsa-miR-320d	0.111143667652842	11.3300243856798	0.670543764895203	0.502627085735069	0.763993170317305	-6.99346858945527
MIMAT0000101	hsa-miR-103	-0.0901224149469062	12.7340265366448	-0.657591193320766	0.510914107061964	0.770206364049166	-7.00202813598244
MIMAT0000420	hsa-miR-30b	0.124628591931064	9.63626091962465	0.65511613331198	0.512505738483843	0.770206364049166	-7.00364476187421
MIMAT0000087	hsa-miR-30a	0.21248263347218	10.7292413104764	0.63814510679153	0.523488565256223	0.782291900888513	-7.01456555993579
MIMAT0003879	hsa-miR-758	0.0544901079854583	6.66844267622382	0.631220832401564	0.528004092930239	0.784631780555551	-7.01893902974199
MIMAT0004587	hsa-miR-23b*	0.0382456473059127	6.55032875169836	0.607947264456263	0.543325756000471	0.799683014351507	-7.03328944138615
MIMAT0004784	hsa-miR-455-3p	0.134377034993261	8.65133714586486	0.604275536583732	0.545763043789826	0.799683014351507	-7.03550421601162
MIMAT0000451	hsa-miR-150	-0.229918344865678	10.8769017076457	-0.600806600899506	0.548070694576449	0.799683014351507	-7.03758434808751
MIMAT0005949	hsa-miR-664	-0.0342953896768972	6.61750516550978	-0.596804129114264	0.550739255165953	0.799683014351507	-7.03996954059819
MIMAT0002874	hsa-miR-503	0.0834871735729221	7.21820971872286	0.593175340087353	0.553164190378486	0.799683014351507	-7.04211827212353
MIMAT0000094	hsa-miR-95	-0.094167055342762	7.06879298200959	-0.586598419152137	0.557572521924067	0.801698869361091	-7.04597931205553
MIMAT0000092	hsa-miR-92a	0.105117236356743	8.92249333348097	0.578266202811215	0.563181845040536	0.805410595595605	-7.05080903018582
MIMAT0000460	hsa-miR-194	-0.0666972462558375	7.38479692353754	-0.561815769838718	0.57433576018793	0.816135335367596	-7.06014165596766
MIMAT0005929	hsa-miR-1275	-0.119822378759854	8.23276729480924	-0.558176375446337	0.576817455071835	0.816135335367596	-7.06216998434903
MIMAT0000278	hsa-miR-221	-0.0997194320366264	8.05856675243203	-0.552442863719584	0.580737357874165	0.817334059230306	-7.06533868908038
MIMAT0004673	hsa-miR-29c*	0.0842193886047067	8.82467773982981	0.504234319701901	0.614179851350218	0.858786728124687	-7.0906883164451
MIMAT0000707	hsa-miR-363	0.145206567742534	7.95803591891584	0.50072432110244	0.616647613051937	0.858786728124687	-7.09244368883199
MIMAT0000436	hsa-miR-144	-0.132397269147222	7.69038560513332	-0.485548075251558	0.627367216443766	0.869164997781467	-7.09989235281023
MIMAT0001631	hsa-miR-451	0.22092792923824	11.9419992465271	0.479619382471863	0.631576547214658	0.869970098869013	-7.10273997354879
MIMAT0005901	hsa-miR-1249	0.0578302130886721	7.19528997522011	0.471918795425982	0.637061799021587	0.869970098869013	-7.10638644413021
MIMAT0004748	hsa-miR-423-5p	-0.0441222131123586	7.53722833155203	-0.470940577657592	0.637760034885178	0.869970098869013	-7.10684543757103
MIMAT0000281	hsa-miR-224	0.122620386102144	7.30884325661238	0.450619947133292	0.652336590142319	0.877202273247979	-7.11616484419902
MIMAT0005948	hsa-miR-664*	0.0538791309540523	7.06899456031961	0.449952096959258	0.652817961240421	0.877202273247979	-7.1164641587843
