	name	logFC	AveExpr	t	P.Value	adj.P.Val	B
MIMAT0004674	hsa-miR-30c-1-3p	-0.0212623313208802	6.64024669361214	-0.468412511831751	0.639566016747315	0.83699223087662	-7.15476114251884
MIMAT0001343_MIMAT0003393	hsa-miR-425	-0.0802939758044623	10.0932889547208	-0.46041399192958	0.645294003737669	0.83699223087662	-7.15846007329606
MIMAT0004814	hsa-miR-654-3p	0.0510641505955496	7.03311715508387	0.458869930152089	0.646402197984553	0.83699223087662	-7.15916679390514
MIMAT0003340	hsa-miR-542-5p	0.0641273493915788	7.5082917306537	0.452832394054497	0.65074294539775	0.83699223087662	-7.16190740462424
MIMAT0000720	hsa-miR-376c-3p	0.0815476648999551	8.29822626537767	0.451965568352952	0.651367137577983	0.83699223087662	-7.16229790276456
MIMAT0000431	hsa-miR-140-5p	-0.0773045121518843	10.1542142415968	-0.450171965170653	0.652659469280753	0.83699223087662	-7.16310353175599
MIMAT0001341	hsa-miR-424-5p	0.122463399196715	9.06499921879647	0.447633652250275	0.654490165497507	0.83699223087662	-7.16423818741522
MIMAT0002814	hsa-miR-432-5p	0.0293831056447136	6.61372690285779	0.442056023866303	0.658520196269182	0.838116613433505	-7.16670892097097
MIMAT0002809	hsa-miR-146b-5p	-0.0991522450924922	9.51151444133451	-0.432417401744146	0.66550784368713	0.842976602003698	-7.1709055593079
MIMAT0004599	hsa-miR-143-5p	0.0256096263776193	6.67403639881198	0.419972104626218	0.674573346584084	0.850410000906949	-7.1761874139481
MIMAT0004748	hsa-miR-423-5p	-0.0357084806958037	7.53722833155203	-0.404371990181801	0.686003905018583	0.860740748749731	-7.18259040991196
MIMAT0000730	hsa-miR-377-3p	0.070513981360028	8.1487014875307	0.395464456475481	0.692563270293908	0.864891220179247	-7.18613779911241
MIMAT0004955	hsa-miR-374b-5p	-0.0497670439858178	7.54956523592563	-0.371028017768211	0.710675474596136	0.879293016887683	-7.19546390205112
MIMAT0005793	hsa-miR-320c	-0.0535237557621571	10.8629951141408	-0.367501985600479	0.713302805492315	0.879293016887683	-7.1967605207874
MIMAT0002176	hsa-miR-485-3p	0.0119562006213263	6.31538363188309	0.36312326865042	0.716570234243384	0.879293016887683	-7.19835346431192
MIMAT0003338	hsa-miR-660-5p	-0.0652570042047893	8.71998136943971	-0.360172130261878	0.718775332291412	0.879293016887683	-7.19941629717775
MIMAT0000252	hsa-miR-7-5p	0.102160267029309	8.03500665408306	0.357700963352754	0.720623600306447	0.879293016887683	-7.20029960096278
MIMAT0000094	hsa-miR-95-3p	0.0533146477536901	7.06879298200959	0.352362198681708	0.724622210767177	0.88013474001858	-7.20218715330816
MIMAT0000256	hsa-miR-181a-5p	0.0664181541619948	9.44456029057141	0.337816824387331	0.735554290166947	0.889352005383672	-7.2071857737284
MIMAT0000727	hsa-miR-374a-5p	0.0713066398500928	8.11029793257284	0.326621629185228	0.744005231018027	0.892155475272539	-7.21088961856661
MIMAT0000077	hsa-miR-22-3p	-0.0518538858986854	14.0780935608503	-0.320571190758366	0.748585494326749	0.892155475272539	-7.21283941263837
MIMAT0000227	hsa-miR-197-3p	0.048680460043439	7.87454302870577	0.310042902114954	0.756576675477534	0.892155475272539	-7.21614532539196
MIMAT0001413	hsa-miR-20b-5p	-0.0690146616123775	9.4028256075946	-0.309046075340722	0.757334654344532	0.892155475272539	-7.21645261217672
MIMAT0000437	hsa-miR-145-5p	-0.0655274521578812	10.2580164291603	-0.306973722686913	0.75891120140306	0.892155475272539	-7.21708827931177
MIMAT0000081	hsa-miR-25-3p	-0.0401174075233577	8.8487760539379	-0.304725156761717	0.760622938525337	0.892155475272539	-7.21777316039311
MIMAT0000446	hsa-miR-127-3p	0.0534260928572561	8.06712642041624	0.303706236584835	0.761398985924446	0.892155475272539	-7.21808185138914
MIMAT0004954	hsa-miR-543	0.010961853196263	6.33555373718672	0.296115890687915	0.767187589461323	0.892155475272539	-7.22034888041261
MIMAT0006764	hsa-miR-320d	0.0454552876840122	11.3300243856798	0.290956245549443	0.771129934734853	0.892155475272539	-7.22185717290637
